"batch_size","best_epoch","dropout","epochs","layers","learning_rate","val_mae","val_mean_squared_error","val_pearsonr","val_rmse"
"256","4","0.18","250","[128, 256, 512]","0.0009159999999999999","0.523987352848053","0.7284213900566101","0.1606382429599762","0.8534760475158691"
"512","29","0.13","250","[256]","0.00019899999999999999","0.5266886353492737","0.7241025567054749","0.17170435190200806","0.8509421348571777"
"512","7","0.29","250","[512, 1024]","0.00053","0.5700728297233582","0.7404152750968933","0.1484910249710083","0.8604738712310791"
"512","14","0.18","250","[512, 64]","0.00020999999999999998","0.5242443680763245","0.725238561630249","0.16793642938137054","0.8516094088554382"
"256","9","0.12","250","[512, 256]","0.000193","0.5402399897575378","0.7262603044509888","0.16786852478981018","0.8522090911865234"
"256","6","0.27","250","[512, 64, 1024, 128]","0.000603","0.5062585473060608","0.7334808707237244","0.15646430850028992","0.8564350008964539"
"64","4","0.17","250","[1024, 128, 256]","0.000598","0.5121382474899292","0.7309778928756714","0.16360275447368622","0.8549724221229553"
"512","7","0.34","250","[1024, 512, 64]","0.0009149999999999999","0.5280499458312988","0.7270850539207458","0.16751126945018768","0.8526928424835205"
"512","8","0.49","250","[512]","0.000397","0.5155154466629028","0.72994065284729","0.156244158744812","0.8543656468391418"
"64","4","0.01","250","[256, 128, 64]","0.00045999999999999996","0.5108235478401184","0.7262547612190247","0.1717836558818817","0.8522058129310608"
"128","2","0.13","250","[512, 1024]","0.00048499999999999997","0.5295026898384094","0.7263553738594055","0.1703432947397232","0.8522648215293884"
"512","6","0.18","250","[512, 128, 1024, 64]","0.000598","0.5367712378501892","0.7242152690887451","0.18177171051502228","0.8510083556175232"
"64","7","0.08","250","[128]","0.00036199999999999996","0.5398607850074768","0.7311282157897949","0.1449916958808899","0.855060338973999"
"128","2","0.37","250","[512]","0.0007509999999999999","0.5339031219482422","0.7295467257499695","0.1560087502002716","0.8541350960731506"
"32","2","0.24","250","[1024]","0.000772","0.5261743068695068","0.7262433767318726","0.1443987935781479","0.852199137210846"
"256","6","0.08","250","[1024]","0.00039","0.5036362409591675","0.7282851338386536","0.17543436586856842","0.8533962368965149"
"512","7","0.27","250","[1024, 64]","0.00031099999999999997","0.5270573496818542","0.7266916036605835","0.1630094200372696","0.852462112903595"
"512","139","0.3","250","[128, 256, 1024]","1.4999999999999999e-05","0.5240525603294373","0.7296501398086548","0.15075483918190002","0.8541955947875977"
"512","7","0.22","250","[1024, 512, 128]","0.000232","0.5452420115470886","0.7254977822303772","0.17614594101905823","0.8517615795135498"
"64","4","0.19","250","[256]","0.0006129999999999999","0.5012211203575134","0.7410255074501038","0.1449640691280365","0.8608283996582031"
"64","4","0.05","250","[512, 256, 1024, 64]","0.000396","0.5216686129570007","0.732284426689148","0.15262845158576965","0.8557361960411072"
"32","6","0.47000000000000003","250","[1024, 64, 128, 512]","0.000558","0.5230581760406494","0.7463616728782654","0.014291043393313885","0.8639222383499146"
"128","6","0.11","250","[64, 128, 256, 512]","0.0007949999999999999","0.5213465690612793","0.7447134852409363","0.09177237749099731","0.862967848777771"
"512","14","0.08","250","[512]","0.000578","0.5261223316192627","0.7296736240386963","0.15389081835746765","0.8542093634605408"
"64","6","0.23","250","[128, 256, 512]","0.000323","0.5369315147399902","0.7307814359664917","0.1267542839050293","0.8548575639724731"
"512","28","0.3","250","[64, 256]","0.00018899999999999999","0.5236837863922119","0.7314954400062561","0.13906516134738922","0.8552750945091248"
"256","8","0.22","250","[256]","0.00020899999999999998","0.5137204527854919","0.7267765998840332","0.16954265534877777","0.8525119423866272"
"128","40","0.44","250","[64, 512, 256]","5.1e-05","0.5345449447631836","0.7303000688552856","0.1480625420808792","0.8545759320259094"
"512","8","0.17","250","[512, 64, 128, 1024]","0.000641","0.5105774998664856","0.7312337160110474","0.15432386100292206","0.8551220297813416"
"256","4","0.02","250","[128, 1024, 512, 256]","0.000576","0.5502219200134277","0.731175422668457","0.16650798916816711","0.85508793592453"
"32","6","0.16","250","[64, 128]","0.000477","0.5207511186599731","0.7301071882247925","0.16257786750793457","0.8544631004333496"
"128","26","0.44","250","[128, 512]","9.2e-05","0.541118860244751","0.7256293892860413","0.16952310502529144","0.8518388271331787"
"32","4","0.2","250","[256]","0.000387","0.5315462350845337","0.7277354598045349","0.1483294814825058","0.8530741333961487"
"512","6","0.23","250","[64, 1024, 256, 512]","0.00030399999999999996","0.5294619202613831","0.7339743375778198","0.12915712594985962","0.8567230105400085"
"64","11","0.4","250","[1024, 512, 256, 128]","0.000112","0.5276159048080444","0.7248296737670898","0.1627083122730255","0.851369321346283"
"64","4","0.36","250","[1024, 128]","0.000758","0.5097177028656006","0.7330832481384277","0.1507229506969452","0.8562027812004089"
"128","4","0.0","250","[64, 1024]","0.0007149999999999999","0.5190479755401611","0.741550087928772","0.11377719789743423","0.8611330389976501"
"64","4","0.11","250","[256, 64, 1024, 512]","0.000164","0.5129846930503845","0.7273950576782227","0.17631590366363525","0.8528745770454407"
"256","7","0.42","250","[64, 1024]","0.000499","0.5491450428962708","0.7305483222007751","0.15717163681983948","0.854721188545227"
"64","6","0.45","250","[64, 1024, 256, 128]","0.000361","0.5287796854972839","0.7355983257293701","0.13024020195007324","0.8576703071594238"
"32","4","0.16","250","[256, 1024]","0.00048199999999999995","0.5298460125923157","0.7314362525939941","0.14070364832878113","0.8552404642105103"
"256","108","0.43","250","[1024]","1.1e-05","0.5214317440986633","0.7228695750236511","0.18306156992912292","0.850217342376709"
"512","4","0.07","250","[256, 512]","0.000957","0.4991755187511444","0.7327142357826233","0.17509935796260834","0.8559873104095459"
"128","4","0.05","250","[512, 128, 64]","0.00041","0.5139055848121643","0.7253491282463074","0.18099690973758698","0.8516743183135986"
"64","5","0.11","250","[1024, 256, 64, 512]","0.00037","0.5026889443397522","0.7409184575080872","0.1485469788312912","0.8607662320137024"
"256","26","0.35000000000000003","250","[128, 64, 512, 1024]","0.000103","0.5305004715919495","0.7251306772232056","0.1706402748823166","0.851546049118042"
"64","4","0.15","250","[512, 256]","0.000268","0.5091518759727478","0.7324784994125366","0.14875498414039612","0.85584956407547"
"256","6","0.18","250","[512, 128, 1024, 64]","0.000404","0.5074453353881836","0.7341956496238708","0.14727231860160828","0.8568521738052368"
"128","17","0.1","250","[64, 256, 512]","0.00010999999999999999","0.5246396660804749","0.7331755757331848","0.1439165323972702","0.8562567234039307"
"256","4","0.09","250","[512, 1024, 64]","0.0007909999999999999","0.5010509490966797","0.734514594078064","0.17729905247688293","0.8570382595062256"
"32","4","0.2","250","[64, 1024, 512, 128]","0.0007149999999999999","0.543605387210846","0.741243302822113","0.1042369082570076","0.8609548807144165"
"128","5","0.42","250","[128, 1024, 512]","0.000486","0.5174177885055542","0.7285833954811096","0.15991678833961487","0.8535709381103516"
"32","27","0.4","250","[256, 128]","3.9999999999999996e-05","0.5220303535461426","0.7211759090423584","0.1756279617547989","0.8492207527160645"
"32","4","0.24","250","[128, 256, 1024]","0.000188","0.5130543112754822","0.7330620884895325","0.13603980839252472","0.8561904430389404"
"32","4","0.44","250","[128, 512, 1024]","0.000326","0.5131766200065613","0.7247543931007385","0.15444792807102203","0.8513250946998596"
"256","6","0.05","250","[256, 128, 64]","0.000846","0.5073837041854858","0.7250772714614868","0.18313579261302948","0.8515146970748901"
"32","9","0.41000000000000003","250","[128, 64]","0.00040199999999999996","0.5341766476631165","0.7252760529518127","0.1536683440208435","0.8516314029693604"
"256","74","0.05","250","[64]","0.000107","0.522407054901123","0.7328765392303467","0.14128068089485168","0.8560820817947388"
"64","21","0.27","250","[128, 64]","0.000108","0.5267252922058105","0.7270771265029907","0.1544857919216156","0.852688193321228"
"256","7","0.12","250","[64]","0.0007689999999999999","0.5447188019752502","0.7336093187332153","0.14317575097084045","0.8565099835395813"
"32","4","0.44","250","[256]","0.000634","0.547380268573761","0.7328460812568665","0.13878042995929718","0.8560643196105957"
"32","4","0.41000000000000003","250","[64, 256, 128, 1024]","0.0009299999999999999","0.501818060874939","0.7393575310707092","0.1441718190908432","0.8598589897155762"
"128","5","0.25","250","[512, 256, 128]","0.000624","0.5034156441688538","0.7371468544006348","0.1691693216562271","0.8585725426673889"
"128","4","0.08","250","[256, 128]","0.000543","0.5228086113929749","0.7255877256393433","0.1708115041255951","0.8518143892288208"
"512","8","0.36","250","[512, 256]","0.000404","0.5191335678100586","0.722862720489502","0.17907072603702545","0.850213348865509"
"64","22","0.01","250","[256, 512, 1024]","1.7e-05","0.5320060849189758","0.7245814204216003","0.17662271857261658","0.8512234687805176"
"128","11","0.45","250","[64, 256, 128]","0.00031999999999999997","0.5131710171699524","0.7267179489135742","0.1735931634902954","0.8524775505065918"
"256","6","0.39","250","[1024, 512]","0.000629","0.5429577827453613","0.7300795912742615","0.16057085990905762","0.8544469475746155"
"256","4","0.02","250","[1024, 128, 512]","0.000681","0.5367013216018677","0.7314996123313904","0.152968168258667","0.8552774786949158"
"32","7","0.22","250","[128, 256]","0.000208","0.5400241613388062","0.7292020916938782","0.1445092111825943","0.8539333343505859"
"512","7","0.07","250","[1024, 256]","0.000243","0.5365194082260132","0.7255029082298279","0.1691368967294693","0.8517645597457886"
"32","7","0.05","250","[64]","0.000428","0.5508167743682861","0.7373393774032593","0.12009955197572708","0.8586846590042114"
"32","4","0.17","250","[256]","0.000825","0.5345038771629333","0.7291650176048279","0.1384589672088623","0.8539115786552429"
"256","4","0.24","250","[256]","0.000799","0.49554115533828735","0.7415972948074341","0.168519526720047","0.8611604571342468"
"32","6","0.45","250","[64, 128]","0.0007","0.5145280361175537","0.7309272885322571","0.15561635792255402","0.8549428582191467"
"256","30","0.12","250","[256, 64, 128]","9.9e-05","0.5271965861320496","0.7174890041351318","0.19729375839233398","0.8470472097396851"
"128","4","0.02","250","[256, 64]","0.000944","0.5079963803291321","0.736736536026001","0.16033338010311127","0.8583335876464844"
"64","9","0.47000000000000003","250","[256, 64]","0.000472","0.5325713157653809","0.726818323135376","0.16333159804344177","0.8525363802909851"
"512","8","0.19","250","[64, 512]","0.0007469999999999999","0.5184744596481323","0.7322840690612793","0.14528819918632507","0.8557359576225281"
"512","16","0.3","250","[64]","0.0008529999999999999","0.5122140049934387","0.736564576625824","0.13899576663970947","0.8582333922386169"
"32","2","0.42","250","[512]","0.000244","0.5276118516921997","0.7282510995864868","0.14247708022594452","0.8533762693405151"
"128","2","0.1","250","[512]","0.000571","0.5401585102081299","0.7291468381881714","0.15994049608707428","0.8539009690284729"
"512","15","0.4","250","[512, 128, 1024]","0.00018199999999999998","0.5256173014640808","0.7242695689201355","0.17005841434001923","0.8510403037071228"
"256","4","0.04","250","[128, 512, 64, 1024]","0.000611","0.5073947310447693","0.7302845120429993","0.17979933321475983","0.8545668721199036"
"32","4","0.17","250","[256]","0.000879","0.5565297603607178","0.7366857528686523","0.12425155192613602","0.8583040237426758"
"32","9","0.45","250","[256, 512, 1024, 64]","0.0008219999999999999","0.5075406432151794","0.7319369316101074","0.1577666699886322","0.8555331230163574"
"128","12","0.38","250","[128, 256]","0.000299","0.5217127203941345","0.7265191078186035","0.1705881953239441","0.8523609042167664"
"512","30","0.15","250","[128, 1024, 64, 512]","5.4999999999999995e-05","0.5215862989425659","0.7246936559677124","0.16956010460853577","0.8512893915176392"
"32","18","0.01","250","[256, 64, 128, 512]","2.7e-05","0.5156306028366089","0.7273626327514648","0.17379745841026306","0.8528555631637573"
"512","20","0.34","250","[256, 1024, 64, 128]","0.000164","0.5209860801696777","0.7261309623718262","0.16419166326522827","0.8521331548690796"
"128","7","0.17","250","[256, 512, 64]","0.000268","0.5245972275733948","0.7231571078300476","0.1872796267271042","0.8503864407539368"
"32","31","0.21","250","[256, 64, 128, 512]","1.8e-05","0.5285568237304688","0.7244499325752258","0.1687857061624527","0.8511462211608887"
"512","23","0.44","250","[256]","0.00017999999999999998","0.525935173034668","0.724970817565918","0.1689380407333374","0.8514521718025208"
"256","6","0.29","250","[1024, 512]","0.000593","0.5392594933509827","0.7321242094039917","0.1511439085006714","0.855642557144165"
"32","7","0.27","250","[64]","0.000301","0.5477635264396667","0.73617023229599","0.1230766698718071","0.8580036163330078"
"128","7","0.02","250","[128]","0.00073","0.5288138389587402","0.7303178906440735","0.15537497401237488","0.8545863628387451"
"128","22","0.07","250","[64]","0.000297","0.5298339128494263","0.7326799631118774","0.14558890461921692","0.8559672832489014"
"32","4","0.17","250","[1024]","0.000107","0.5088776350021362","0.7281565070152283","0.16314849257469177","0.8533208966255188"
"32","3","0.11","250","[1024]","0.000824","0.5298575162887573","0.7274649143218994","0.13682180643081665","0.8529155254364014"
"256","6","0.06","250","[1024, 128]","0.000459","0.5096278786659241","0.7285263538360596","0.17048561573028564","0.8535375595092773"
"32","4","0.4","250","[256]","0.000788","0.5564959049224854","0.7372295260429382","0.13000883162021637","0.8586207032203674"
"32","12","0.37","250","[64, 512, 256]","9.999999999999999e-05","0.5281215906143188","0.7319461703300476","0.12175688147544861","0.855538547039032"
"256","6","0.22","250","[64, 512]","0.0009199999999999999","0.5213727355003357","0.7276479005813599","0.16041818261146545","0.8530228137969971"
"512","7","0.3","250","[256, 128]","0.0009469999999999999","0.5486392378807068","0.7301082611083984","0.15797950327396393","0.8544637560844421"
"512","57","0.28","250","[64, 128, 1024]","3.7999999999999995e-05","0.5239749550819397","0.7333397269248962","0.12943975627422333","0.8563525676727295"
"32","7","0.16","250","[512, 256, 64]","8.999999999999999e-05","0.5389705896377563","0.727333664894104","0.15396854281425476","0.8528385758399963"
"512","13","0.27","250","[1024, 128, 512]","0.000143","0.5369889140129089","0.7287138104438782","0.1570379137992859","0.8536473512649536"
"128","8","0.31","250","[512, 1024, 64, 128]","0.00013199999999999998","0.5367031097412109","0.7276905179023743","0.17333312332630157","0.853047788143158"
